node_id,distance_to_node,time,ego_id,foe_id,min_ttc,max_drac,pet
cluster_11944729366_664471711,0.00014198549575734445,495.0,430,745,2.48,2.58,
cluster_664446535_8507351665_8507351666,8.775823545034372e-05,282.0,431,306,1.38,1.51,
cluster_664446535_8507351665_8507351666,0.00030428248365650467,291.0,431,310,1.17,3.36,
cluster_664446535_8507351665_8507351666,0.00024148568308240148,292.0,431,453,2.09,2.44,
cluster_664446535_8507351665_8507351666,0.00017176513969821786,292.5,431,249,2.82,1.93,
cluster_664446535_8507351665_8507351666,0.00021122356447012642,292.5,431,292,2.4,2.2,
cluster_664446535_8507351665_8507351666,0.0002597310253174503,329.0,431,425,2.11,2.51,
cluster_664446535_8507351665_8507351666,0.0002577530058487052,334.0,431,131,2.53,2.56,
8021489624,7.706133995729974e-05,437.5,431,446,1.47,1.92,
664446557,8.093548506194578e-05,344.0,434,538,1.31,1.7,
664446557,7.855424031637767e-06,354.0,434,591,,3.11,1.11
cluster_13298740740_664446558,0.0001014864026684421,371.5,434,612,1.27,1.6,
cluster_13298740740_664446558,0.0001410460079126567,388.5,434,497,1.87,3.41,
cluster_13298740740_664446558,0.0001365998304609485,396.0,434,599,2.59,3.14,
1177160566,0.00010973489213462182,424.5,434,613,1.24,3.19,
1177160566,0.00013934843948891533,425.5,434,670,1.83,2.89,
1189036615,0.00011620791904919937,426.0,434,648,2.69,2.39,
1177160864,0.00027353890871698044,375.0,436,520,1.31,3.0,
1177160864,0.0002145190148748984,375.5,436,361,2.35,2.38,
1177160864,0.00018750919262262232,376.0,436,482,2.74,2.17,
1177160864,0.0003316062728931048,404.5,436,628,1.21,2.66,
1177160864,0.0002755238954726382,422.5,436,641,2.0,2.33,
1177160864,0.00027353890871698044,435.0,436,671,2.18,2.77,
1177160864,0.00027353890871698044,448.0,436,710,2.81,2.01,
cluster_13298747751_6469124180,7.459445355126161e-05,405.5,445,477,1.08,3.56,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.00025199256935892474,410.0,445,217,2.98,1.87,
cluster_13298747751_6469124180,7.459445355126161e-05,452.0,445,274,1.85,2.13,
8021489624,7.706133995729974e-05,437.5,446,431,1.47,1.92,
1177160765,0.00011237078548472954,404.0,447,623,0.99,2.83,
1177160765,0.0001400137767347981,404.5,447,423,1.05,3.21,
1177160765,0.00016845075240305712,407.5,447,465,1.75,2.79,
1177160765,0.0001969351525039065,408.0,447,278,2.15,2.41,
cluster_10279701142_664471710,0.00016861234772859137,408.0,447,589,2.54,2.09,
cluster_10279701142_664471710,0.00014012227353787167,408.5,447,430,2.83,1.91,
cluster_1177211394_1177211683,0.00023613978875075648,408.0,452,610,1.77,1.93,
cluster_1177211394_1177211683,0.00028014333844321514,408.0,452,652,1.84,0.96,
cluster_1177211394_1177211683,0.00028014333844321514,433.5,452,565,2.41,1.38,
cluster_1177211394_1177211683,0.00026915250700778183,447.5,452,679,2.18,2.29,
1177160566,0.00014406890582961386,430.0,453,599,1.19,2.13,
1177160566,0.00011464307993995584,431.5,453,497,1.82,2.52,
1177160566,8.405272138975898e-05,432.0,453,538,2.2,2.79,
1189036615,7.523470682058746e-05,446.5,453,637,1.21,2.6,
1189036615,7.835294547628895e-05,463.0,453,507,2.99,2.25,
1177160765,0.0001969351525039065,389.5,465,278,1.04,3.61,
cluster_10279701142_664471710,0.00014012227353787167,390.0,465,430,2.14,2.56,
1177160765,0.00016845075240305712,401.5,465,423,0.98,3.26,
1177160765,0.00016845075240305712,407.5,465,447,1.75,2.79,
1177160765,0.00016845075240305712,411.5,465,623,2.12,2.5,
1177211724,0.00021698380719130828,356.5,467,570,1.37,2.63,
664472699,0.00010316916154825107,374.5,467,568,2.86,1.84,
1177211724,0.000186834242210141,411.5,467,366,1.02,3.57,
1177211724,0.00012355145139213394,412.0,467,276,2.07,3.27,
1177211724,0.00021598898262532022,419.0,467,380,2.57,2.34,
1177211724,0.0002149942060938668,423.0,467,347,2.94,2.51,
cluster_13298740740_664446558,8.400686890385633e-05,322.0,468,301,1.01,2.86,
cluster_13298740740_664446558,8.400686890385633e-05,422.0,468,598,2.17,1.27,
cluster_1174832725_13298747729_13298747740,7.641049340383418e-05,438.5,468,484,1.24,2.81,
cluster_13298747733_13298747737_663825864,0.00010739151548358797,480.0,468,801,2.84,1.33,
1177161675,0.00014681956635060925,354.5,469,563,1.32,3.59,
1177160566,0.0001148334326387464,355.0,469,316,2.45,3.35,
1189036615,0.00013974512170513066,355.5,469,458,2.96,2.51,
1177160566,7.895461146919254e-05,366.0,469,442,1.13,3.25,
1177160566,7.895461146919254e-05,377.0,469,384,2.42,2.78,
1177161675,0.00011784339414050671,464.5,469,666,1.91,2.47,
1177161675,0.00017269300519505315,469.0,469,642,1.34,2.86,
1177161675,0.00017173905972515206,497.5,469,742,2.15,2.67,
1177161675,0.0001875934886154041,413.5,472,634,1.35,1.79,
1177161675,0.00018981532033863092,418.0,472,611,2.58,1.27,
cluster_1177161169_664472775,4.7041280098798856e-05,435.5,472,502,2.57,0.97,
1177160471,0.00020085271052024164,448.0,472,577,1.34,2.74,
1177160471,0.00017275908138120262,448.5,472,593,1.81,2.75,
1177160471,0.00011823396154194394,449.0,472,480,2.71,2.35,
1177160471,0.00014595322829676058,449.0,472,525,2.29,2.54,
1177160471,3.579826313257901e-05,458.0,473,480,0.0,0.04,
1177160471,6.710294569059413e-05,460.5,473,537,1.24,3.95,
1177160471,0.00014816670160773199,460.5,473,571,2.18,2.4,
1177160471,0.0001208693952885308,460.5,473,605,1.9,2.76,
1177160471,9.369871915773923e-05,460.5,473,701,1.61,3.25,
cluster_13298747751_6469124180,7.459445355126161e-05,405.5,477,445,1.08,3.56,
cluster_13298747751_6469124180,0.00010492707740113846,417.0,477,274,1.35,2.26,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0003742193801897341,427.0,477,562,2.45,1.9,
1177160471,0.00011462024964076903,404.0,480,537,1.83,3.0,
1177160471,0.00014816670160773199,430.5,480,701,2.86,1.9,
1177160471,0.00011823396154194394,435.5,480,525,1.06,3.77,
1177160471,0.00011823396154194394,441.0,480,593,1.6,3.49,
1177160471,0.00011823396154194394,444.0,480,577,2.17,2.7,
1177160471,0.00011823396154194394,449.0,480,472,2.71,2.35,
1177160471,3.579826313257901e-05,460.5,480,473,0.0,0.04,
1177160864,0.00015262849442763902,296.5,482,360,1.35,1.88,
1177160864,0.00018849837801590395,296.5,482,361,1.01,3.23,
1177160864,9.203503722687659e-05,317.5,482,476,2.49,2.34,
1177160864,0.00018750919262262232,332.5,482,520,2.01,2.75,
1177160864,0.00018750919262262232,376.0,482,436,2.74,2.17,
11843639551,0.00012222153049949846,441.0,483,573,1.69,3.07,
11843639551,0.00011999960491522138,442.5,483,561,2.73,1.94,
cluster_1174832725_13298747729_13298747740,7.641049340383418e-05,438.5,484,468,1.24,2.81,
cluster_1174832725_13298747729_13298747740,7.641049340383418e-05,456.0,484,301,2.48,1.69,
cluster_13298747733_13298747737_663825864,0.00010739151548358797,480.0,484,801,1.3,1.92,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0003347439375756766,328.5,489,398,1.09,3.6,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0002958586278934419,329.0,489,351,1.82,2.91,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0002668010789563163,329.0,489,368,2.14,2.55,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.00036380628872641316,343.5,489,550,1.36,2.87,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.00032938905447490703,376.5,489,584,2.29,2.13,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.00032938905447490703,381.0,489,596,2.92,1.77,
11843639551,0.00017053413502739545,448.5,495,543,1.46,3.71,
1177160864,4.356573905973081e-05,450.0,495,493,2.76,2.5,
1177160864,4.356573905973081e-05,460.0,495,745,2.98,2.56,
cluster_11944729366_664471711,0.00014198549575734445,491.0,495,430,1.17,3.68,
cluster_11944729366_664471711,8.984270284072392e-05,491.0,495,663,2.14,3.25,
cluster_11944729366_664471711,0.00016986538656132662,494.0,495,745,2.0,1.83,
1177160566,8.50369143912342e-05,388.0,497,538,1.08,3.93,
cluster_13298740740_664446558,0.0001410460079126567,388.5,497,434,1.87,3.41,
cluster_13298740740_664446558,0.0001014864026684421,388.5,497,612,2.32,2.99,
cluster_13298740740_664446558,0.00020050585784617698,395.5,497,599,1.42,4.1,
cluster_13298740740_664446558,0.00014420630164515446,399.0,497,637,2.98,1.8,
1177160566,0.00011464307993995584,431.5,497,453,1.82,2.52,
cluster_10281965682_663944134,0.00017913999555934233,378.0,498,519,1.56,2.29,
11843639551,0.00018549951548746055,385.5,498,514,2.56,1.6,
1177161154,3.0388487508796733e-05,413.0,498,671,,3.15,
cluster_10281965682_663944134,0.00014177918924710936,494.0,498,310,2.13,2.1,
cluster_1177161169_664472775,7.616496424879436e-05,435.0,502,405,1.17,2.95,
cluster_1177161169_664472775,4.7041280098798856e-05,435.5,502,472,2.57,0.97,
cluster_1177161169_664472775,0.00011148760149807129,444.5,502,560,1.35,3.29,
1189036615,7.618823166552278e-05,425.0,507,706,1.52,0.76,
1189036615,0.00015189746347968065,461.5,507,675,2.27,2.59,
1177160566,0.0001434690737452324,461.5,507,753,1.45,3.21,
1189036615,0.00011816322114291695,462.5,507,637,2.81,2.48,
1189036615,7.835294547628895e-05,463.0,507,453,2.99,2.25,
1177160566,0.00015464442985004708,480.0,507,598,2.42,2.46,
1177160599,0.00010707825315968634,476.5,511,774,0.99,3.19,
1177160599,0.00013418887863276332,493.0,511,791,1.18,4.17,
410457342,3.396365767341577e-05,491.0,517,764,,2.41,1.55
1190128289,0.00021340258795165743,398.0,518,622,1.2,2.63,
1190128289,0.00017320980224838525,401.0,518,581,2.08,2.34,
1190128289,0.0001442380697516905,402.0,518,354,2.42,2.06,
1190128289,0.00010516193190518837,402.5,518,408,2.88,1.78,
1190128289,0.00025284647492965033,407.0,518,566,1.43,2.81,
1190128289,0.00017007712602040413,451.0,518,717,2.02,2.75,
1190128289,0.00017007712602040413,460.0,518,677,2.42,2.28,
cluster_10281965682_663944134,0.00017913999555934233,378.0,519,498,1.56,2.29,
1177161154,2.822980127323345e-05,412.5,519,671,,3.83,
cluster_10281965682_663944134,0.00014177918924710936,490.5,519,310,1.22,3.68,
cluster_10281965682_663944134,4.9925989344901495e-05,492.5,519,624,,3.1,
1177160864,0.0002145190148748984,332.0,520,361,1.46,3.11,
1177160864,0.00015065714359258943,332.5,520,360,2.52,2.4,
1177160864,0.00018750919262262232,332.5,520,482,2.01,2.75,
1177160864,0.00027353890871698044,375.0,520,436,1.31,3.0,
1177160864,0.00027353890871698044,405.5,520,628,2.28,1.99,
1177160864,0.000215509510093905,423.5,520,641,2.76,1.93,
1177160864,0.0002145190148748984,436.0,520,671,2.72,2.22,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0001273039024508076,468.0,521,564,2.54,2.04,
1177160471,0.00011823396154194394,435.5,525,480,1.06,3.77,
1177160471,0.00014595322829676058,441.0,525,593,0.99,3.8,
1177160471,0.00014595322829676058,444.0,525,577,1.78,3.0,
1177160471,0.00014595322829676058,449.0,525,472,2.29,2.54,
cluster_664446535_8507351665_8507351666,0.00044387102110673835,318.5,526,419,1.0,2.26,
cluster_664446535_8507351665_8507351666,0.00032139134060827566,336.0,526,306,2.53,2.21,
cluster_664446535_8507351665_8507351666,0.00035081198341235467,336.0,526,425,2.07,2.38,
cluster_664446535_8507351665_8507351666,0.00044273375403939777,349.0,526,414,1.86,2.86,
cluster_664446535_8507351665_8507351666,0.00018081466635076328,424.5,526,218,2.48,2.29,
cluster_664446535_8507351665_8507351666,0.00018081466635076328,442.0,526,707,2.65,2.34,
1177161154,0.00010896477009468989,471.5,529,720,1.14,3.42,
1177161154,2.822980127323345e-05,472.0,529,561,2.71,0.94,
1189868548,0.0001808412834185714,369.0,530,542,1.38,2.76,
1189868548,0.00010676148125681327,369.5,530,372,2.59,1.88,
1189868548,0.00014333786649503265,369.5,530,532,2.1,2.24,
1189868548,0.0002392408849100038,391.0,530,615,0.96,3.2,
cluster_11944729366_664471711,0.0004038715417008362,449.5,530,283,2.56,0.73,
cluster_11944729366_664471711,0.00040883775024155253,469.0,530,536,2.82,1.62,
1189868548,0.00014333786649503265,333.0,532,372,1.27,2.75,
1189868548,0.00010676148125681327,333.5,532,354,1.95,2.09,
1189868548,0.00014333786649503265,355.5,532,542,1.27,2.48,
1189868548,0.00014333786649503265,369.5,532,530,2.1,2.24,
1189868548,0.00014333786649503265,392.5,532,615,2.58,1.45,
cluster_1177211394_1177211683,0.0003451350147499391,446.0,532,679,2.43,1.74,
cluster_1177211394_1177211683,0.00031215785152586216,450.0,532,565,2.84,1.49,
cluster_11944729366_664471711,0.0002650828149341364,406.5,534,386,1.7,1.52,
cluster_11944729366_664471711,0.00023129028491473727,415.0,534,583,1.93,1.94,
cluster_11944729366_664471711,0.00021945394405731644,422.5,534,261,2.73,1.62,
cluster_11944729366_664471711,0.0002595557680419289,437.0,534,587,2.06,2.6,
cluster_11944729366_664471711,0.0002595557680419289,443.0,534,578,2.69,1.81,
cluster_11944729366_664471711,0.0002595557680419289,451.5,534,689,2.91,2.11,
cluster_11944729366_664471711,0.00015292906094501355,475.5,534,768,1.6,0.59,
cluster_11944729366_664471711,0.00024548770860311414,465.0,536,261,1.26,1.54,
cluster_11944729366_664471711,0.0002435236775769704,465.0,536,583,2.93,2.37,
cluster_11944729366_664471711,0.00031055840282616506,467.5,536,258,1.31,2.56,
cluster_11944729366_664471711,0.0003501645215728529,468.5,536,283,2.1,2.02,
cluster_11944729366_664471711,0.00040883775024155253,469.0,536,530,2.82,1.62,
cluster_11944729366_664471711,0.0003799232753175689,469.0,536,615,2.47,1.8,
cluster_11944729366_664471711,0.0002494174856153534,477.5,536,768,2.21,1.76,
1177160471,0.00011462024964076903,404.0,537,480,1.83,3.0,
1177160471,9.369871915773923e-05,429.0,537,701,1.06,3.5,
1177160471,0.00014816670160773199,430.5,537,571,2.06,2.55,
1177160471,0.0001208693952885308,430.5,537,605,1.78,2.96,
1177160471,0.00017553157041534819,431.0,537,556,2.35,2.24,
cluster_1177160373_664472773,0.00013935206931283632,431.5,537,529,2.97,1.78,
1177160471,6.710294569059413e-05,460.5,537,473,1.24,3.95,
664446557,8.093548506194578e-05,344.5,538,434,1.31,1.7,
664446557,0.00011350461969612826,345.0,538,559,1.97,2.51,
cluster_13298740740_664446558,0.0001014864026684421,372.5,538,612,2.64,1.26,
1177160566,8.50369143912342e-05,388.0,538,497,1.08,3.93,
cluster_13298740740_664446558,0.0001761590193736201,395.5,538,599,1.98,3.73,
1177160566,0.00010973489213462182,426.0,538,613,2.81,2.22,
1177160566,8.405272138975898e-05,432.0,538,453,2.2,2.79,
cluster_1177212073_13300645524_664471560,0.00022864688195436072,350.5,539,547,0.98,2.78,
cluster_1177212073_13300645524_664471560,0.00016729280856979503,351.0,539,483,2.46,2.39,
cluster_1177212073_13300645524_664471560,0.00020265626414162297,351.0,539,558,1.78,2.61,
cluster_1177212073_13300645524_664471560,0.00014280732914767556,351.5,539,521,2.89,1.79,
1177211785,8.001774275953175e-05,353.5,539,540,1.43,1.78,
13300645527,3.8147243780216634e-05,406.0,539,252,2.96,0.71,
1189868548,0.00014333786649503265,355.5,542,532,1.27,2.48,
1189868548,0.0001808412834185714,369.0,542,530,1.38,2.76,
1189868548,0.0001808412834185714,392.0,542,615,2.04,1.84,
cluster_1177211394_1177211683,0.00038811108277989124,447.5,542,372,2.8,1.2,
11843639551,0.00017053413502739545,448.5,543,495,1.46,3.71,
11843639551,0.00015104114269971934,459.0,543,745,1.49,3.72,
cluster_11944729366_664471711,0.00014198549575734445,492.5,543,430,2.11,2.78,
cluster_11944729366_664471711,8.984270284072392e-05,493.0,543,663,2.83,2.06,
cluster_10281958922_663940594,0.00017467354081999979,341.5,547,540,2.4,1.6,
cluster_1177212073_13300645524_664471560,0.00022864688195436072,350.5,547,539,0.98,2.78,
cluster_10279761592_11942000229_11942000233_663943274,0.0001247070304955857,402.0,548,672,1.59,0.99,
cluster_10279761592_11942000229_11942000233_663943274,0.00016327465881029748,426.5,548,592,1.24,3.14,
cluster_10279761592_11942000229_11942000233_663943274,0.00016327465881029748,455.5,548,676,2.06,2.61,
cluster_10279761592_11942000229_11942000233_663943274,0.00016327465881029748,460.0,548,738,2.85,1.86,
1177160399,6.938305102765993e-05,471.5,548,778,2.57,2.01,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.00036380628872641316,343.5,550,489,1.36,2.87,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0003347439375756766,344.5,550,398,1.86,2.44,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0002958586278934419,345.0,550,351,2.44,2.04,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0002668010789563163,345.5,550,368,2.75,1.85,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0003915200096211158,374.0,550,584,1.24,2.98,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0003915200096211158,378.5,550,596,2.07,2.26,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0003915200096211158,388.5,550,639,2.7,1.6,
1177160765,0.00016485541366230763,464.0,552,416,1.28,3.0,
1177160765,0.00010384783843082645,464.5,552,421,2.34,2.18,
1177160864,0.0004227224425966661,461.0,553,710,1.04,3.36,
1177160864,0.000364624571076155,462.5,553,671,2.06,2.22,
1177160864,0.00031051514775020945,463.0,553,628,2.73,1.83,
1177160864,0.0003375683151702719,463.0,553,641,2.39,2.0,
1177161154,0.00043010788455059954,476.5,553,720,2.42,1.76,
1177161154,0.00043010788455059954,478.0,553,797,1.06,3.45,
11843639551,9.876423519852078e-05,453.0,555,743,2.14,2.15,
1177160471,0.00017371462774458545,386.0,556,571,1.08,2.13,
cluster_1177160373_664472773,0.00013935206931283632,410.5,556,529,1.34,2.72,
cluster_1177160373_664472773,0.00011805747290998148,413.5,556,501,1.91,2.64,
1177160471,0.00017553157041534819,422.0,556,605,1.71,2.63,
1177160471,0.00017553157041534819,423.5,556,701,2.51,2.1,
1177160471,0.00017553157041534819,431.0,556,537,2.35,2.24,
cluster_1177161169_664472775,0.00011148760149807129,444.5,560,502,1.35,3.29,
cluster_1177161169_664472775,7.616496424879436e-05,445.0,560,405,2.14,2.92,
1177211785,0.00012995379458016366,347.5,561,573,1.03,2.37,
cluster_1177212073_13300645524_664471560,6.438333226817754e-05,384.5,561,479,8.84,0.56,1.57
cluster_1177212073_13300645524_664471560,6.438333226817754e-05,386.0,561,551,2.58,0.65,
1177211785,0.00010588205764476732,391.5,561,614,1.76,2.53,
cluster_1177212073_13300645524_664471560,0.00012740021292849868,393.0,561,656,2.41,2.42,
11843639551,0.00014984963421439757,440.5,561,673,2.08,2.09,
11843639551,0.00011999960491522138,442.5,561,483,2.73,1.94,
1177161154,2.822980127323345e-05,472.0,561,529,2.71,0.94,5.47
cluster_13298747747_13298747748_13298747749_13298747755_#2more,0.000276215243460184,409.0,562,682,1.31,2.69,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0004410484462793722,426.0,562,274,1.18,2.68,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0004020572108404174,426.5,562,217,2.09,2.17,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0003742193801897341,427.0,562,477,2.45,1.9,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.00034563419028261285,427.0,562,527,2.81,1.71,
1177161675,0.00014681956635060925,354.5,563,469,1.32,3.59,
1177161675,0.00011784339414050671,446.0,563,666,1.04,2.74,
